eventDate,year,month,day,decimalLatitude,decimalLongitude,geodeticDatum,scientificName,
,,,,-38,144.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37,140.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.9,147.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.4,142.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.8,147.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-29.4,153,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.8,147,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.4,147,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.8,145.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-34.9,138.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.8,145.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37.2,139.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.9,147.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.6,146.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37.9,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-34.9,138.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-35.4,138.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-35,138.2,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.8,147,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-33.8,150.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-34.9,138.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.8,147.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37.1,139.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-33.8,150.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.5,143.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37.8,140.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,145.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.1,145.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38,144.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-33.7,150.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.8,145.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-41.2,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.4,147.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-35,138.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-34.9,138.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37.9,142.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,141.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.5,147.2,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37.2,139.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.3,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.5,147.2,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37.2,139.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.4,142.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-34.9,138.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-34.9,138.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.8,144.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,141.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.6,146.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.8,143.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.6,146.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.1,145.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.8,144.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.8,144.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.1,145.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.4,144.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.4,145.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.6,146.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,145.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.3,146.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.9,145.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-36.4,139.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.4,145.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.1,145.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.6,144.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.8,144.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.8,145.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-41.9,145.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.9,144.2,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.6,144.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.3,145.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.8,145.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,147.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.4,145.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.4,147.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37.9,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.9,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.3,145.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-41.3,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.1,145.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.4,145.2,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37.9,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.1,145.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.1,147.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.6,146.2,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.6,145.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.3,145.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37.8,144.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,145.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.3,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.3,145.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37.9,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.6,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.3,145.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.1,146.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,145.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-36.4,139.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.6,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37.9,140.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.4,145.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.8,144.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.6,145.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.6,145.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-41.9,145.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.6,145.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37.9,140.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37.9,140.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.8,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37.9,140.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37.9,140.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.4,145.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2015-05-21T00:00:00Z,2015,5,21,-38.063213,144.749046,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.367839,146.147279,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.72086,144.72722,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.739237,144.790875,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.314493,146.244212,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.696875,144.72871,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.250104,145.818168,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.709176,144.728091,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.248772,145.820041,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.679387,144.056035,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.713114,144.728667,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.404804,145.987446,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.810665,144.105557,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.668275,145.945792,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.81019,144.739703,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.810293,144.10653,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.653748,144.039644,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4718,146.084,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.812196,144.104453,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.811201,144.105733,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.721108,144.728396,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.429163,146.160009,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.811116,144.105211,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.653748,144.039644,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.818996,144.116001,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.819518,144.111972,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.679387,144.056035,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.818998,144.111001,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.819518,144.111972,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.809833,144.106164,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.062912,145.703258,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.679387,144.056035,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.653748,144.039644,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.20902,145.807267,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.936331,144.614208,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.721344,144.78595,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.819518,144.111972,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.815752,144.109081,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.818996,144.116001,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.417485,146.163876,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.823228,144.774216,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.814004,144.104004,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.819518,144.111972,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.681099,144.692697,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.814004,144.104004,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.665196,143.984689,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.811923,144.108343,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.812552,144.106109,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.808775,144.106372,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.814004,144.104004,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.254984,145.901231,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.81676,144.109752,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.814004,144.104004,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.668275,145.945792,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.818571,144.113741,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.02526,145.640229,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.229315,145.948487,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.814004,144.104004,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.805016,144.737259,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.774279,144.805592,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.209026,145.807882,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.230283,145.955859,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.81636,144.109628,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.864298,144.710077,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.821959,144.77146,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.197383,145.167596,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.702655,143.887305,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.417485,146.163876,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.805016,144.737259,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.814004,144.104004,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.811476,144.105219,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.820998,144.110999,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.419288,146.164098,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.811213,144.105522,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.819518,144.111972,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.818996,144.116001,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.81676,144.109752,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.814004,144.104004,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.242458,145.818931,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.820998,144.110999,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.799996,144.100002,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.819518,144.111972,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.819518,144.111972,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.809929,144.106043,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.720962,144.738381,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.814004,144.104004,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.817003,144.116996,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.401718,145.994907,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.820998,144.110999,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.817482,144.734037,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.819518,144.111972,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.755662,143.886131,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.812004,144.103994,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.814004,144.104004,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.820998,144.110999,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.820998,144.110999,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.817003,144.116996,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.819518,144.111972,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.819518,144.111972,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.821003,144.104002,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.814004,144.104004,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-41.010346,144.610017,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.33427,146.004655,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.811012,144.105029,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.81676,144.109752,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.817003,144.099999,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.150222,145.262148,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.817003,144.099999,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.814004,144.104004,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.81676,144.109752,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.810995,144.10545,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-41.929124,145.175296,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.81676,144.109752,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.817003,144.099999,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.817003,144.099999,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.814,144.106001,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.811679,144.104685,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.819518,144.111972,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.66898,144.107881,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.8156,144.728079,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.811726,144.10765,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.819518,144.111972,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.051659,145.247921,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.817003,144.099999,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.814004,144.104004,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.819518,144.111972,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.81676,144.109752,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.91605,143.833907,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.81676,144.109752,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.81463,144.105975,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.473541,146.076556,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.819996,144.120001,EPSG:4326,Neophema (Neonanodes) chrysogaster,
