"dataResourceUid","images","raw_recordedBy","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOccurrences","associatedOrganisms","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinates","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","raw_scientificName","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","measurementDeterminedDate","videos","species","relationshipAccordingTo","resourceRelationshipID","measurementRemarks","measurementValue","relationshipRemarks","resourceID","relationshipEstablishedDate","identifierRole","relationshipOfResource","measurementMethod","identifier","provenance","sounds","recordID","rights","source","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","relatedResourceID","images","dcterms:type"
"dr1097","","Members BirdLife Australia","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","4258275","4258275","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1988-09-02T00:00:00Z","","","","1988","9","2","","","","","","","","","492919","","","","","","","Australia","AU","Victoria","","","","","","","10.0","","","","","","","","-38.2511","144.6647","EPSG:4326","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","a33779e1-2546-4b22-bdca-f9b68dc055e0","","","","","","","","","","Event"
"dr1097","","Members BirdLife Australia","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","5338161","5338161","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1986-04-06T00:00:00Z","","","","1986","4","6","","","","","","","","","578298","","","","","","","Australia","AU","Tasmania","","","","","","","","","","","","","","","-40.1401","143.9263","EPSG:4326","90.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","b626749d-e6fc-4c28-9202-ec517ecdf9b9","","","","","","","","","","Event"
"dr1097","","Members BirdLife Australia","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","3968200","3968200","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1993-04-18T00:00:00Z","","","","1993","4","18","","","","","","","","","492559","","","","","","","Australia","AU","Victoria","","","","","","","2.0","","","","","","","","-38.0404","144.537","EPSG:4326","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","9e8a5fb1-b8e5-43af-8eca-8a5f2aa4a1d3","","","","","","","","","","Event"
"dr1097","","Not Supplied","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","5295494","5295494","","Supplied, Not","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1999-07-11T00:00:00Z","","","","1999","7","11","","","","","","","","","568208","","","","","","","Australia","AU","Victoria","","","","","","","","","","","","","","","-38.043","144.5312","EPSG:4326","100.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","f6a21216-3685-49a0-8eb5-99abbb9f415e","","","","","","","","","","Event"
"dr1097","","Members BirdLife Australia","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","3968212","3968212","","","","","","","","","","","PRESENT","","","","","","","","","","","","8da14ba5-b6b6-49f7-8527-a9cf5db73242","","","","","","","","1993-05-16T00:00:00Z","","","","1993","5","16","","","","","","","","","492611","","","","","","","Australia","AU","Victoria","","","","","","","5.0","","","","","","","","-38.0325","144.5464","EPSG:4326","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","7af5c8af-dda1-446a-8565-95e29e58c408","","","","","","","","","","Event"
"dr1097","","Members BirdLife Australia","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","4256046","4256046","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1991-08-18T00:00:00Z","","","","1991","8","18","","","","","","","","","492919","","","","","","","Australia","AU","Victoria","","","","","","","10.0","","","","","","","","-38.2511","144.6647","EPSG:4326","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","8f76eea8-11c7-4d75-8bb6-83f957a63324","","","","","","","","","","Event"
"dr1097","","Not Supplied","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","4645397","4645397","","Supplied, Not","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1998-08-05T00:00:00Z","","","","1998","8","5","","","","","","","","","568193","","","","","","","Australia","AU","Victoria","","","","","","","","","","","","","","","-38.031","144.5191","EPSG:4326","14.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","8d6f8bc0-265b-42ed-be00-6e943874b120","","","","","","","","","","Event"
"dr1097","","Members BirdLife Australia","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","4256033","4256033","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1991-07-02T00:00:00Z","","","","1991","7","2","","","","","","","","","492919","","","","","","","Australia","AU","Victoria","","","","","","","10.0","","","","","","","","-38.2511","144.6647","EPSG:4326","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","05689567-76f0-436a-bfeb-c11321b57611","","","","","","","","","","Event"
"dr1097","","Brett Lane","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","4254966","4254966","","Lane, Brett","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1983-07-15T00:00:00Z","","","","1983","7","15","","","","","","","","","492880","","","","","","","Australia","AU","Victoria","","","","","","","5.0","","","","","","","","-38.2539","144.6658","EPSG:4326","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","cd34760f-cb49-427f-be7f-2e85a15780dd","","","","","","","","","","Event"
"dr1097","","Not Supplied","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","5154870","5154870","","Supplied, Not","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","2000-08-17T00:00:00Z","","","","2000","8","17","","","","","","","","","568452","","","","","","","Australia","AU","Victoria","","","","","","","","","","","","","","","-38.248","144.6854","EPSG:4326","14.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","60d6f8e6-b32a-4354-bf52-ad929734a3c1","","","","","","","","","","Event"
"dr1097","","Jonathan Starks","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","3997944","3997944","","Starks, Jonathan","","","","","","","","","PRESENT","","","","","","","","","","","","9841c77f-95f9-4dff-8754-c15a98721bb5","","","","","","","","1994-08-11T00:00:00Z","","","","1994","8","11","","","","","","","","","492490","","","","","","","Australia","AU","Victoria","","","","","","","1.0","","","","","","","","-38.0544","144.5172","EPSG:4326","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","bb1d86df-3be1-4367-81bf-9d8f7f6bb976","","","","","","","","","","Event"
"dr1097","","Members BirdLife Australia","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","5338147","5338147","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1988-05-11T00:00:00Z","","","","1988","5","11","","","","","","","","","578298","","","","","","","Australia","AU","Tasmania","","","","","","","","","","","","","","","-40.1401","143.9263","EPSG:4326","90.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","fecce0ab-4cc5-405d-9ba4-49d8a2096b83","","","","","","","","","","Event"
"dr1097","","Members BirdLife Australia","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OCCURRENCE","","","","3950827","3950827","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1992-08-03T00:00:00Z","","","","1992","8","3","","","","","","","","","469486","","","","","","","Australia","AU","Victoria","","","","","","","3.0","","","","","","","","-38.2568","144.6763","EPSG:4326","90.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","e89a3564-4c36-4b9b-890d-aea78f512aaf","","","","","","","","","","Event"
"dr1097","","RAOU VIC observer code 290","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","3311930","3311930","","RAOU VIC observer code 290","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1978-12-31T00:00:00Z","","","","1978","12","31","","","","","","","","","427915","","","","","","","Australia","AU","Victoria","","","","","","","","","","","","","","","-38.0818","144.5846","EPSG:4326","900.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","3633c6a0-2d96-487b-8fe8-61e33a6bcd45","","","","","","","","","","Event"
"dr1097","","Charles Silveira","","","CC-BY 4.0 (Int)","","","","","","","","","","","","PRESERVED_SPECIMEN","","","","3901382","3901382","","Silveira, Charles","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1983-10-24T00:00:00Z","","","","1983","10","24","","","","","","","","","492205","","","","","","","Australia","AU","Victoria","","","","","","","5.0","","","","","","","","-38.2568","144.6763","EPSG:4326","270.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","ceb61770-c941-42d6-afd8-5f2380ecd337","","","","","","","","","","Event"
"dr1097","","Members BirdLife Australia","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","3997908","3997908","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1994-07-24T00:00:00Z","","","","1994","7","24","","","","","","","","","492581","","","","","","","Australia","AU","Victoria","","","","","","","1.0","","","","","","","","-38.0387","144.5405","EPSG:4326","100.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","b728fbbc-c4b6-4869-a2b3-651f907865ec","","","","","","","","","","Event"
"dr1097","","Withheld","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OCCURRENCE","","","","3168844","3168844","","Withheld","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","Australia","AU","Victoria","","","","","","","","","","","","","","","-37.7485","144.7513","EPSG:4326","900.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","3d702213-c60d-405f-b5b6-78539d92b5f8","","","","","","","","","","Event"
